DatasetId,DatasetTitle,StatisticalPopulations,Annotations
WP703EW,Y dull o deithio i’r gwaith (manyleb 2001) (Poblogaeth y gweithle),Pob preswylydd arferol rhwng 16 a 74 oed mewn cyflogaeth yn yr ardal yn yr wythnos cyn y cyfrifiad,
