ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP7606EW0001,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEItngR",
WP7606EW0002,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_01",
WP7606EW0003,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_03",
WP7606EW0004,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEJPw55",
WP7606EW0005,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_06",
WP7606EW0006,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEJn2QD",
WP7606EW0007,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEJx4uR",
WP7606EW0008,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEK67JN",
WP7606EW0009,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEKIAKM",
WP7606EW0010,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGGDTWPEW11@5f@POWPEW11@5f@T008A|UDF@3a@AGGDTWPEW11_POWPEW11@3a@@20@Distance@20@travelled@20@to@20@work@20@and@20@place@20@of@20@work@20@indicator_@23@@23@va@2e@rcd@2e@rpt@2e@AGGDTWPEW11@5f@POWPEW11@5f@T008A@2e@URMukwJA, F@5f@PERSON_INDGPUK11@5f@T010A|C_INDGPUK11_SkEKSCss",
