ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
WP613EW0001,Count,Person,Pob categori: Graddfa gymdeithasol fras
WP613EW0002,Count,Person,AB Galwedigaethau rheoli / gweinyddol / proffesiynol uwch a chanolradd
WP613EW0003,Count,Person,"C1 Galwedigaethau rheoli / gweinyddol / proffesiynol ar lefel goruchwylio, clercol ac iau"
WP613EW0004,Count,Person,C2 Galwedigaethau llaw medrus
WP613EW0005,Count,Person,"DE Galwedigaethau llaw lled-fedrus a heb fedrau, di-waith a galwedigaethau ar y radd isaf"
