ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP6112EW0001,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStwHSAd",
WP6112EW0002,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStu5sho",
WP6112EW0003,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuIvzC",
WP6112EW0004,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuQyCn",
WP6112EW0005,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuZ0aT",
WP6112EW0006,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuk3Mq",
WP6112EW0007,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuu5w7",
WP6112EW0008,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStv38FG",
WP6112EW0009,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvCAkl",
WP6112EW0010,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvMDEE",
WP6112EW0011,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvVFhS",
