ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP206WA0001,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_URESINDPUK11@5f@AGE16TO74@5f@T001A|UDF@3a@URESINDPUK11_AGE16TO74@3a@@20@Usual@20@resident@20@@28@Indicator@29@@20@by@20@age@20@16@20@to@20@74_Usual@20@resident@20@aged@20@16@20@to@20@74,
WP206WA0002,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_WELSHPUK113@5f@T001A|C_WELSHPUK113_1,
WP206WA0003,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_LANUPWSNI11@5f@T001A|C_LANUPWSNI11_1,
WP206WA0004,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_LANSPWSNI11@5f@T001A|C_LANSPWSNI11_1,
WP206WA0005,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_LANRPWSNI11@5f@T001A|C_LANRPWSNI11_1,
WP206WA0006,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_LANWPWSNI11@5f@T001A|C_LANWPWSNI11_1,
WP206WA0007,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_WELSHPUK112@5f@T002A|C_WELSHPUK112_TU0sMeZZ,
WP206WA0008,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_WELSHPUK112@5f@T002A|C_WELSHPUK112_X,
