ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
WP101EW0001,Count,Person,Pob preswylydd arferol rhwng 16 a 74 oed (Poblogaeth y gweithle)
