ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP6503EW0001,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6503EW0002,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6503EW0003,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6503EW0004,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6503EW0005,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6503EW0006,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6503EW0007,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLvlMcM, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6503EW0008,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLjdD3V, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6503EW0009,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLjdD3V, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6503EW0010,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T016A|C_INDGPUK11_TRLjdD3V, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
