ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP210EW0001,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_R5MQp1SR,
WP210EW0002,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_2,
WP210EW0003,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_3,
WP210EW0004,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_4,
WP210EW0005,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_5,
WP210EW0006,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_6,
WP210EW0007,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_7,
WP210EW0008,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_8,
WP210EW0009,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_1,
WP210EW0010,count,F_PERSON_F@5f@PERSON,F@5f@PERSON_RELPUK11@5f@T010A|C_RELPUK11_9,
