ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP6110EW0001,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStwHSAd",
WP6110EW0002,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStu5sho",
WP6110EW0003,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuIvzC",
WP6110EW0004,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuQyCn",
WP6110EW0005,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuZ0aT",
WP6110EW0006,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuk3Mq",
WP6110EW0007,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuu5w7",
WP6110EW0008,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStv38FG",
WP6110EW0009,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvCAkl",
WP6110EW0010,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvMDEE",
WP6110EW0011,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvVFhS",
WP6110EW0012,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtuMfSU, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStw2OGC",
WP6110EW0013,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStwHSAd",
WP6110EW0014,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStu5sho",
WP6110EW0015,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuIvzC",
WP6110EW0016,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuQyCn",
WP6110EW0017,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuZ0aT",
WP6110EW0018,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuk3Mq",
WP6110EW0019,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuu5w7",
WP6110EW0020,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStv38FG",
WP6110EW0021,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvCAkl",
WP6110EW0022,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvMDEE",
WP6110EW0023,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvVFhS",
WP6110EW0024,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_TTtqpkRj, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStw2OGC",
WP6110EW0025,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStwHSAd",
WP6110EW0026,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStu5sho",
WP6110EW0027,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuIvzC",
WP6110EW0028,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuQyCn",
WP6110EW0029,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuZ0aT",
WP6110EW0030,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuk3Mq",
WP6110EW0031,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuu5w7",
WP6110EW0032,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStv38FG",
WP6110EW0033,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvCAkl",
WP6110EW0034,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvMDEE",
WP6110EW0035,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStvVFhS",
WP6110EW0036,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_03, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStw2OGC",
WP6110EW0037,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_06, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStwHSAd",
WP6110EW0038,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_06, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStu5sho",
WP6110EW0039,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_06, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuIvzC",
WP6110EW0040,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_06, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuQyCn",
WP6110EW0041,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_06, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuZ0aT",
WP6110EW0042,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_INDGPUK11@5f@T009A|C_INDGPUK11_06, F@5f@PERSON_AGE@5f@T012C|C_AGE_UStuk3Mq",
