ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP1101EW0150,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_064, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0151,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_065, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0152,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_065, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0153,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_065, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0154,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_066, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0155,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_066, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0156,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_066, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0157,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_067, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0158,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_067, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0159,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_067, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0160,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_068, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0161,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_068, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0162,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_068, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0163,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_069, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0164,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_069, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0165,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_069, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0166,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_070, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0167,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_070, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0168,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_070, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0169,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_071, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0170,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_071, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0171,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_071, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0172,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_072, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0173,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_072, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0174,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_072, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0175,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_073, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0176,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_073, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0177,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_073, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
WP1101EW0178,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_074, F@5f@PERSON_SEX@5f@T003A|C_SEX_TOTAL",
WP1101EW0179,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_074, F@5f@PERSON_SEX@5f@T003A|C_SEX_1",
WP1101EW0180,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_AGE@5f@T060A|C_AGE_074, F@5f@PERSON_SEX@5f@T003A|C_SEX_2",
